═══ CARD INFORMATION ═══
Card Name,Sylveon VMAX (Alternate Art Secret)
Set Name,SWSH07: Evolving Skies
Card Number,212/203
Rarity,Secret Rare
TCGPlayer ID,246704
Current Market Price,$398.97
Last Updated,2025-12-01T10:54:31.057Z

═══ CURRENT PRICES BY CONDITION ═══
Variant,Condition,Price,Available Listings
Regular,Near Mint,$398.97,117
Regular,Lightly Played,$283.76,16
Regular,Moderately Played,$258.09,5
Regular,Damaged,$192,4
Regular,Heavily Played,$201.25,1
Holofoil,Near Mint,$398.97,117
Holofoil,Lightly Played,$283.76,16
Holofoil,Moderately Played,$258.09,5
Holofoil,Damaged,$192,4
Holofoil,Heavily Played,$201.25,1

═══ PRICE HISTORY (ALL CONDITIONS) ═══
Date,Condition,Price,Sales Volume,Data Type
2024-12-05T21:57:58.019Z,Damaged,$93.95,0,Interpolated
2024-12-05T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-06T21:57:58.019Z,Near Mint,$227.89,0,Interpolated
2024-12-06T21:57:58.019Z,Lightly Played,$183.98,0,Interpolated
2024-12-06T21:57:58.019Z,Moderately Played,$136.39,0,Interpolated
2024-12-06T21:57:58.019Z,Damaged,$93.95,0,Interpolated
2024-12-06T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-07T21:57:58.019Z,Near Mint,$227.89,0,Interpolated
2024-12-07T21:57:58.019Z,Lightly Played,$183.98,0,Interpolated
2024-12-07T21:57:58.019Z,Moderately Played,$136.39,0,Interpolated
2024-12-07T21:57:58.019Z,Damaged,$93.95,0,Interpolated
2024-12-07T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-08T21:57:58.019Z,Near Mint,$227.89,0,Interpolated
2024-12-08T21:57:58.019Z,Lightly Played,$183.98,0,Interpolated
2024-12-08T21:57:58.019Z,Moderately Played,$136.39,0,Interpolated
2024-12-08T21:57:58.019Z,Damaged,$93.95,0,Interpolated
2024-12-08T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-09T00:00:00.000Z,Near Mint,$227.89,7,Actual Sale
2024-12-09T00:00:00.000Z,Lightly Played,$183.98,2,Actual Sale
2024-12-09T00:00:00.000Z,Moderately Played,$136.39,0,Actual Sale
2024-12-09T00:00:00.000Z,Damaged,$93.95,0,Actual Sale
2024-12-09T00:00:00.000Z,Heavily Played,$94.99,0,Actual Sale
2024-12-10T21:57:58.019Z,Near Mint,$231.06,0,Interpolated
2024-12-10T21:57:58.019Z,Lightly Played,$184.18,0,Interpolated
2024-12-10T21:57:58.019Z,Moderately Played,$136.39,0,Interpolated
2024-12-10T21:57:58.019Z,Damaged,$93.95,0,Interpolated
2024-12-10T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-11T21:57:58.019Z,Near Mint,$232.72,0,Interpolated
2024-12-11T21:57:58.019Z,Lightly Played,$184.28,0,Interpolated
2024-12-11T21:57:58.019Z,Moderately Played,$136.39,0,Interpolated
2024-12-11T21:57:58.019Z,Damaged,$93.95,0,Interpolated
2024-12-11T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-12T21:57:58.019Z,Near Mint,$234.38,0,Interpolated
2024-12-12T21:57:58.019Z,Lightly Played,$184.39,0,Interpolated
2024-12-12T21:57:58.019Z,Moderately Played,$136.39,0,Interpolated
2024-12-12T21:57:58.019Z,Damaged,$93.95,0,Interpolated
2024-12-12T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-13T21:57:58.019Z,Near Mint,$236.04,0,Interpolated
2024-12-13T21:57:58.019Z,Lightly Played,$184.49,0,Interpolated
2024-12-13T21:57:58.019Z,Moderately Played,$136.39,0,Interpolated
2024-12-13T21:57:58.019Z,Damaged,$93.95,0,Interpolated
2024-12-13T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-14T21:57:58.019Z,Near Mint,$237.69,0,Interpolated
2024-12-14T21:57:58.019Z,Lightly Played,$184.6,0,Interpolated
2024-12-14T21:57:58.019Z,Moderately Played,$136.39,0,Interpolated
2024-12-14T21:57:58.019Z,Damaged,$93.95,0,Interpolated
2024-12-14T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-15T21:57:58.019Z,Near Mint,$239.35,0,Interpolated
2024-12-15T21:57:58.019Z,Lightly Played,$184.7,0,Interpolated
2024-12-15T21:57:58.019Z,Moderately Played,$136.39,0,Interpolated
2024-12-15T21:57:58.019Z,Damaged,$93.95,0,Interpolated
2024-12-15T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-16T00:00:00.000Z,Near Mint,$239.49,6,Actual Sale
2024-12-16T00:00:00.000Z,Lightly Played,$184.71,1,Actual Sale
2024-12-16T00:00:00.000Z,Moderately Played,$136.39,0,Actual Sale
2024-12-16T00:00:00.000Z,Damaged,$93.95,0,Actual Sale
2024-12-16T00:00:00.000Z,Heavily Played,$94.99,0,Actual Sale
2024-12-17T21:57:58.019Z,Near Mint,$242.48,0,Interpolated
2024-12-17T21:57:58.019Z,Lightly Played,$184.71,0,Interpolated
2024-12-17T21:57:58.019Z,Moderately Played,$136.39,0,Interpolated
2024-12-17T21:57:58.019Z,Damaged,$97.78,0,Interpolated
2024-12-17T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-18T21:57:58.019Z,Near Mint,$244.03,0,Interpolated
2024-12-18T21:57:58.019Z,Lightly Played,$184.71,0,Interpolated
2024-12-18T21:57:58.019Z,Moderately Played,$136.39,0,Interpolated
2024-12-18T21:57:58.019Z,Damaged,$99.78,0,Interpolated
2024-12-18T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-19T21:57:58.019Z,Near Mint,$245.59,0,Interpolated
2024-12-19T21:57:58.019Z,Lightly Played,$184.71,0,Interpolated
2024-12-19T21:57:58.019Z,Moderately Played,$136.39,0,Interpolated
2024-12-19T21:57:58.019Z,Damaged,$101.79,0,Interpolated
2024-12-19T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-20T21:57:58.019Z,Near Mint,$247.15,0,Interpolated
2024-12-20T21:57:58.019Z,Lightly Played,$184.71,0,Interpolated
2024-12-20T21:57:58.019Z,Moderately Played,$136.39,0,Interpolated
2024-12-20T21:57:58.019Z,Damaged,$103.79,0,Interpolated
2024-12-20T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-21T21:57:58.019Z,Near Mint,$248.71,0,Interpolated
2024-12-21T21:57:58.019Z,Lightly Played,$184.71,0,Interpolated
2024-12-21T21:57:58.019Z,Moderately Played,$136.39,0,Interpolated
2024-12-21T21:57:58.019Z,Damaged,$105.79,0,Interpolated
2024-12-21T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-22T21:57:58.019Z,Near Mint,$250.27,0,Interpolated
2024-12-22T21:57:58.019Z,Lightly Played,$184.71,0,Interpolated
2024-12-22T21:57:58.019Z,Moderately Played,$136.39,0,Interpolated
2024-12-22T21:57:58.019Z,Damaged,$107.79,0,Interpolated
2024-12-22T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-23T00:00:00.000Z,Near Mint,$250.4,7,Actual Sale
2024-12-23T00:00:00.000Z,Lightly Played,$184.71,0,Actual Sale
2024-12-23T00:00:00.000Z,Moderately Played,$136.39,0,Actual Sale
2024-12-23T00:00:00.000Z,Damaged,$107.96,1,Actual Sale
2024-12-23T00:00:00.000Z,Heavily Played,$94.99,0,Actual Sale
2024-12-24T21:57:58.019Z,Near Mint,$252.73,0,Interpolated
2024-12-24T21:57:58.019Z,Lightly Played,$185.5,0,Interpolated
2024-12-24T21:57:58.019Z,Moderately Played,$139.27,0,Interpolated
2024-12-24T21:57:58.019Z,Damaged,$107.96,0,Interpolated
2024-12-24T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-25T21:57:58.019Z,Near Mint,$253.95,0,Interpolated
2024-12-25T21:57:58.019Z,Lightly Played,$185.92,0,Interpolated
2024-12-25T21:57:58.019Z,Moderately Played,$140.77,0,Interpolated
2024-12-25T21:57:58.019Z,Damaged,$107.96,0,Interpolated
2024-12-25T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-26T21:57:58.019Z,Near Mint,$255.17,0,Interpolated
2024-12-26T21:57:58.019Z,Lightly Played,$186.33,0,Interpolated
2024-12-26T21:57:58.019Z,Moderately Played,$142.27,0,Interpolated
2024-12-26T21:57:58.019Z,Damaged,$107.96,0,Interpolated
2024-12-26T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-27T21:57:58.019Z,Near Mint,$256.38,0,Interpolated
2024-12-27T21:57:58.019Z,Lightly Played,$186.75,0,Interpolated
2024-12-27T21:57:58.019Z,Moderately Played,$143.78,0,Interpolated
2024-12-27T21:57:58.019Z,Damaged,$107.96,0,Interpolated
2024-12-27T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-28T21:57:58.019Z,Near Mint,$257.6,0,Interpolated
2024-12-28T21:57:58.019Z,Lightly Played,$187.16,0,Interpolated
2024-12-28T21:57:58.019Z,Moderately Played,$145.28,0,Interpolated
2024-12-28T21:57:58.019Z,Damaged,$107.96,0,Interpolated
2024-12-28T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-29T21:57:58.019Z,Near Mint,$258.82,0,Interpolated
2024-12-29T21:57:58.019Z,Lightly Played,$187.57,0,Interpolated
2024-12-29T21:57:58.019Z,Moderately Played,$146.78,0,Interpolated
2024-12-29T21:57:58.019Z,Damaged,$107.96,0,Interpolated
2024-12-29T21:57:58.019Z,Heavily Played,$94.99,0,Interpolated
2024-12-30T00:00:00.000Z,Near Mint,$258.92,9,Actual Sale
2024-12-30T00:00:00.000Z,Lightly Played,$187.61,2,Actual Sale
2024-12-30T00:00:00.000Z,Moderately Played,$146.91,1,Actual Sale
2024-12-30T00:00:00.000Z,Damaged,$107.96,0,Actual Sale
2024-12-30T00:00:00.000Z,Heavily Played,$94.99,0,Actual Sale
2024-12-31T21:57:58.019Z,Near Mint,$258.02,0,Interpolated
2024-12-31T21:57:58.019Z,Lightly Played,$188.21,0,Interpolated
2024-12-31T21:57:58.019Z,Moderately Played,$146.91,0,Interpolated
2024-12-31T21:57:58.019Z,Damaged,$109.69,0,Interpolated
2024-12-31T21:57:58.019Z,Heavily Played,$123.72,0,Interpolated
2025-01-01T21:57:58.019Z,Near Mint,$257.55,0,Interpolated
2025-01-01T21:57:58.019Z,Lightly Played,$188.53,0,Interpolated
2025-01-01T21:57:58.019Z,Moderately Played,$146.91,0,Interpolated
2025-01-01T21:57:58.019Z,Damaged,$110.59,0,Interpolated
2025-01-01T21:57:58.019Z,Heavily Played,$138.72,0,Interpolated
2025-01-02T21:57:58.019Z,Near Mint,$257.07,0,Interpolated
2025-01-02T21:57:58.019Z,Lightly Played,$188.85,0,Interpolated
2025-01-02T21:57:58.019Z,Moderately Played,$146.91,0,Interpolated
2025-01-02T21:57:58.019Z,Damaged,$111.49,0,Interpolated
2025-01-02T21:57:58.019Z,Heavily Played,$153.72,0,Interpolated
2025-01-03T21:57:58.019Z,Near Mint,$256.6,0,Interpolated
2025-01-03T21:57:58.019Z,Lightly Played,$189.16,0,Interpolated
2025-01-03T21:57:58.019Z,Moderately Played,$146.91,0,Interpolated
2025-01-03T21:57:58.019Z,Damaged,$112.4,0,Interpolated
2025-01-03T21:57:58.019Z,Heavily Played,$168.73,0,Interpolated
2025-01-04T21:57:58.019Z,Near Mint,$256.13,0,Interpolated
2025-01-04T21:57:58.019Z,Lightly Played,$189.48,0,Interpolated
2025-01-04T21:57:58.019Z,Moderately Played,$146.91,0,Interpolated
2025-01-04T21:57:58.019Z,Damaged,$113.3,0,Interpolated
2025-01-04T21:57:58.019Z,Heavily Played,$183.73,0,Interpolated
2025-01-05T21:57:58.019Z,Near Mint,$255.66,0,Interpolated
2025-01-05T21:57:58.019Z,Lightly Played,$189.79,0,Interpolated
2025-01-05T21:57:58.019Z,Moderately Played,$146.91,0,Interpolated
2025-01-05T21:57:58.019Z,Damaged,$114.2,0,Interpolated
2025-01-05T21:57:58.019Z,Heavily Played,$198.73,0,Interpolated
2025-01-06T00:00:00.000Z,Near Mint,$255.62,5,Actual Sale
2025-01-06T00:00:00.000Z,Lightly Played,$189.82,1,Actual Sale
2025-01-06T00:00:00.000Z,Moderately Played,$146.91,0,Actual Sale
2025-01-06T00:00:00.000Z,Damaged,$114.28,0,Actual Sale
2025-01-06T00:00:00.000Z,Heavily Played,$200,1,Actual Sale
2025-01-07T21:57:58.019Z,Near Mint,$263.35,0,Interpolated
2025-01-07T21:57:58.019Z,Lightly Played,$193.23,0,Interpolated
2025-01-07T21:57:58.019Z,Moderately Played,$146.91,0,Interpolated
2025-01-07T21:57:58.019Z,Damaged,$117.87,0,Interpolated
2025-01-07T21:57:58.019Z,Heavily Played,$200,0,Interpolated
2025-01-08T21:57:58.019Z,Near Mint,$267.39,0,Interpolated
2025-01-08T21:57:58.019Z,Lightly Played,$195.02,0,Interpolated
2025-01-08T21:57:58.019Z,Moderately Played,$146.91,0,Interpolated
2025-01-08T21:57:58.019Z,Damaged,$119.75,0,Interpolated
2025-01-08T21:57:58.019Z,Heavily Played,$200,0,Interpolated
2025-01-09T21:57:58.019Z,Near Mint,$271.43,0,Interpolated
2025-01-09T21:57:58.019Z,Lightly Played,$196.8,0,Interpolated
2025-01-09T21:57:58.019Z,Moderately Played,$146.91,0,Interpolated
2025-01-09T21:57:58.019Z,Damaged,$121.62,0,Interpolated
2025-01-09T21:57:58.019Z,Heavily Played,$200,0,Interpolated
2025-01-10T21:57:58.019Z,Near Mint,$275.46,0,Interpolated
2025-01-10T21:57:58.019Z,Lightly Played,$198.58,0,Interpolated
2025-01-10T21:57:58.019Z,Moderately Played,$146.91,0,Interpolated
2025-01-10T21:57:58.019Z,Damaged,$123.5,0,Interpolated
2025-01-10T21:57:58.019Z,Heavily Played,$200,0,Interpolated
2025-01-11T21:57:58.019Z,Near Mint,$279.5,0,Interpolated
2025-01-11T21:57:58.019Z,Lightly Played,$200.37,0,Interpolated
2025-01-11T21:57:58.019Z,Moderately Played,$146.91,0,Interpolated
2025-01-11T21:57:58.019Z,Damaged,$125.38,0,Interpolated
2025-01-11T21:57:58.019Z,Heavily Played,$200,0,Interpolated
2025-01-12T21:57:58.019Z,Near Mint,$283.54,0,Interpolated
2025-01-12T21:57:58.019Z,Lightly Played,$202.15,0,Interpolated
2025-01-12T21:57:58.019Z,Moderately Played,$146.91,0,Interpolated
2025-01-12T21:57:58.019Z,Damaged,$127.25,0,Interpolated
2025-01-12T21:57:58.019Z,Heavily Played,$200,0,Interpolated
2025-01-13T00:00:00.000Z,Near Mint,$283.88,15,Actual Sale
2025-01-13T00:00:00.000Z,Lightly Played,$202.3,3,Actual Sale
2025-01-13T00:00:00.000Z,Moderately Played,$146.91,0,Actual Sale
2025-01-13T00:00:00.000Z,Damaged,$127.41,1,Actual Sale
2025-01-13T00:00:00.000Z,Heavily Played,$200,0,Actual Sale
2025-01-14T21:57:58.019Z,Near Mint,$288.97,0,Interpolated
2025-01-14T21:57:58.019Z,Lightly Played,$203.52,0,Interpolated
2025-01-14T21:57:58.019Z,Moderately Played,$149.58,0,Interpolated
2025-01-14T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-01-14T21:57:58.019Z,Heavily Played,$200,0,Interpolated
2025-01-15T21:57:58.019Z,Near Mint,$291.63,0,Interpolated
2025-01-15T21:57:58.019Z,Lightly Played,$204.15,0,Interpolated
2025-01-15T21:57:58.019Z,Moderately Played,$150.97,0,Interpolated
2025-01-15T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-01-15T21:57:58.019Z,Heavily Played,$200,0,Interpolated
2025-01-16T21:57:58.019Z,Near Mint,$294.28,0,Interpolated
2025-01-16T21:57:58.019Z,Lightly Played,$204.79,0,Interpolated
2025-01-16T21:57:58.019Z,Moderately Played,$152.37,0,Interpolated
2025-01-16T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-01-16T21:57:58.019Z,Heavily Played,$200,0,Interpolated
2025-01-17T21:57:58.019Z,Near Mint,$296.94,0,Interpolated
2025-01-17T21:57:58.019Z,Lightly Played,$205.42,0,Interpolated
2025-01-17T21:57:58.019Z,Moderately Played,$153.76,0,Interpolated
2025-01-17T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-01-17T21:57:58.019Z,Heavily Played,$200,0,Interpolated
2025-01-18T21:57:58.019Z,Near Mint,$299.6,0,Interpolated
2025-01-18T21:57:58.019Z,Lightly Played,$206.06,0,Interpolated
2025-01-18T21:57:58.019Z,Moderately Played,$155.16,0,Interpolated
2025-01-18T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-01-18T21:57:58.019Z,Heavily Played,$200,0,Interpolated
2025-01-19T21:57:58.019Z,Near Mint,$302.25,0,Interpolated
2025-01-19T21:57:58.019Z,Lightly Played,$206.7,0,Interpolated
2025-01-19T21:57:58.019Z,Moderately Played,$156.55,0,Interpolated
2025-01-19T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-01-19T21:57:58.019Z,Heavily Played,$200,0,Interpolated
2025-01-20T00:00:00.000Z,Near Mint,$302.48,7,Actual Sale
2025-01-20T00:00:00.000Z,Lightly Played,$206.75,1,Actual Sale
2025-01-20T00:00:00.000Z,Moderately Played,$156.67,1,Actual Sale
2025-01-20T00:00:00.000Z,Damaged,$127.41,0,Actual Sale
2025-01-20T00:00:00.000Z,Heavily Played,$200,0,Actual Sale
2025-01-21T21:57:58.019Z,Near Mint,$321.77,0,Interpolated
2025-01-21T21:57:58.019Z,Lightly Played,$209.26,0,Interpolated
2025-01-21T21:57:58.019Z,Moderately Played,$156.67,0,Interpolated
2025-01-21T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-01-21T21:57:58.019Z,Heavily Played,$200,0,Interpolated
2025-01-22T21:57:58.019Z,Near Mint,$331.84,0,Interpolated
2025-01-22T21:57:58.019Z,Lightly Played,$210.56,0,Interpolated
2025-01-22T21:57:58.019Z,Moderately Played,$156.67,0,Interpolated
2025-01-22T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-01-22T21:57:58.019Z,Heavily Played,$200,0,Interpolated
2025-01-23T21:57:58.019Z,Near Mint,$341.92,0,Interpolated
2025-01-23T21:57:58.019Z,Lightly Played,$211.87,0,Interpolated
2025-01-23T21:57:58.019Z,Moderately Played,$156.67,0,Interpolated
2025-01-23T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-01-23T21:57:58.019Z,Heavily Played,$200,0,Interpolated
2025-01-24T21:57:58.019Z,Near Mint,$351.99,0,Interpolated
2025-01-24T21:57:58.019Z,Lightly Played,$213.18,0,Interpolated
2025-01-24T21:57:58.019Z,Moderately Played,$156.67,0,Interpolated
2025-01-24T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-01-24T21:57:58.019Z,Heavily Played,$200,0,Interpolated
2025-01-25T21:57:58.019Z,Near Mint,$362.06,0,Interpolated
2025-01-25T21:57:58.019Z,Lightly Played,$214.49,0,Interpolated
2025-01-25T21:57:58.019Z,Moderately Played,$156.67,0,Interpolated
2025-01-25T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-01-25T21:57:58.019Z,Heavily Played,$200,0,Interpolated
2025-01-26T21:57:58.019Z,Near Mint,$372.14,0,Interpolated
2025-01-26T21:57:58.019Z,Lightly Played,$215.8,0,Interpolated
2025-01-26T21:57:58.019Z,Moderately Played,$156.67,0,Interpolated
2025-01-26T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-01-26T21:57:58.019Z,Heavily Played,$200,0,Interpolated
2025-01-27T00:00:00.000Z,Near Mint,$372.99,11,Actual Sale
2025-01-27T00:00:00.000Z,Lightly Played,$215.91,1,Actual Sale
2025-01-27T00:00:00.000Z,Moderately Played,$156.67,0,Actual Sale
2025-01-27T00:00:00.000Z,Damaged,$127.41,0,Actual Sale
2025-01-27T00:00:00.000Z,Heavily Played,$200,0,Actual Sale
2025-01-28T21:57:58.019Z,Near Mint,$385.37,0,Interpolated
2025-01-28T21:57:58.019Z,Lightly Played,$215.91,0,Interpolated
2025-01-28T21:57:58.019Z,Moderately Played,$156.67,0,Interpolated
2025-01-28T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-01-28T21:57:58.019Z,Heavily Played,$194.06,0,Interpolated
2025-01-29T21:57:58.019Z,Near Mint,$391.83,0,Interpolated
2025-01-29T21:57:58.019Z,Lightly Played,$215.91,0,Interpolated
2025-01-29T21:57:58.019Z,Moderately Played,$156.67,0,Interpolated
2025-01-29T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-01-29T21:57:58.019Z,Heavily Played,$190.96,0,Interpolated
2025-01-30T21:57:58.019Z,Near Mint,$398.29,0,Interpolated
2025-01-30T21:57:58.019Z,Lightly Played,$215.91,0,Interpolated
2025-01-30T21:57:58.019Z,Moderately Played,$156.67,0,Interpolated
2025-01-30T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-01-30T21:57:58.019Z,Heavily Played,$187.86,0,Interpolated
2025-01-31T21:57:58.019Z,Near Mint,$404.76,0,Interpolated
2025-01-31T21:57:58.019Z,Lightly Played,$215.91,0,Interpolated
2025-01-31T21:57:58.019Z,Moderately Played,$156.67,0,Interpolated
2025-01-31T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-01-31T21:57:58.019Z,Heavily Played,$184.76,0,Interpolated
2025-02-01T21:57:58.019Z,Near Mint,$411.22,0,Interpolated
2025-02-01T21:57:58.019Z,Lightly Played,$215.91,0,Interpolated
2025-02-01T21:57:58.019Z,Moderately Played,$156.67,0,Interpolated
2025-02-01T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-02-01T21:57:58.019Z,Heavily Played,$181.66,0,Interpolated
2025-02-02T21:57:58.019Z,Near Mint,$417.68,0,Interpolated
2025-02-02T21:57:58.019Z,Lightly Played,$215.91,0,Interpolated
2025-02-02T21:57:58.019Z,Moderately Played,$156.67,0,Interpolated
2025-02-02T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-02-02T21:57:58.019Z,Heavily Played,$178.56,0,Interpolated
2025-02-03T00:00:00.000Z,Near Mint,$418.23,8,Actual Sale
2025-02-03T00:00:00.000Z,Lightly Played,$215.91,0,Actual Sale
2025-02-03T00:00:00.000Z,Moderately Played,$156.67,0,Actual Sale
2025-02-03T00:00:00.000Z,Damaged,$127.41,0,Actual Sale
2025-02-03T00:00:00.000Z,Heavily Played,$178.3,1,Actual Sale
2025-02-04T21:57:58.019Z,Near Mint,$420.93,0,Interpolated
2025-02-04T21:57:58.019Z,Lightly Played,$215.91,0,Interpolated
2025-02-04T21:57:58.019Z,Moderately Played,$158.88,0,Interpolated
2025-02-04T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-02-04T21:57:58.019Z,Heavily Played,$177.54,0,Interpolated
2025-02-05T21:57:58.019Z,Near Mint,$422.34,0,Interpolated
2025-02-05T21:57:58.019Z,Lightly Played,$215.91,0,Interpolated
2025-02-05T21:57:58.019Z,Moderately Played,$160.04,0,Interpolated
2025-02-05T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-02-05T21:57:58.019Z,Heavily Played,$177.15,0,Interpolated
2025-02-06T21:57:58.019Z,Near Mint,$423.76,0,Interpolated
2025-02-06T21:57:58.019Z,Lightly Played,$215.91,0,Interpolated
2025-02-06T21:57:58.019Z,Moderately Played,$161.19,0,Interpolated
2025-02-06T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-02-06T21:57:58.019Z,Heavily Played,$176.75,0,Interpolated
2025-02-07T21:57:58.019Z,Near Mint,$425.17,0,Interpolated
2025-02-07T21:57:58.019Z,Lightly Played,$215.91,0,Interpolated
2025-02-07T21:57:58.019Z,Moderately Played,$162.35,0,Interpolated
2025-02-07T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-02-07T21:57:58.019Z,Heavily Played,$176.35,0,Interpolated
2025-02-08T21:57:58.019Z,Near Mint,$426.58,0,Interpolated
2025-02-08T21:57:58.019Z,Lightly Played,$215.91,0,Interpolated
2025-02-08T21:57:58.019Z,Moderately Played,$163.51,0,Interpolated
2025-02-08T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-02-08T21:57:58.019Z,Heavily Played,$175.96,0,Interpolated
2025-02-09T21:57:58.019Z,Near Mint,$427.99,0,Interpolated
2025-02-09T21:57:58.019Z,Lightly Played,$215.91,0,Interpolated
2025-02-09T21:57:58.019Z,Moderately Played,$164.66,0,Interpolated
2025-02-09T21:57:58.019Z,Damaged,$127.41,0,Interpolated
2025-02-09T21:57:58.019Z,Heavily Played,$175.56,0,Interpolated
2025-02-10T00:00:00.000Z,Near Mint,$428.11,4,Actual Sale
2025-02-10T00:00:00.000Z,Lightly Played,$215.91,0,Actual Sale
2025-02-10T00:00:00.000Z,Moderately Played,$164.76,0,Actual Sale
2025-02-10T00:00:00.000Z,Damaged,$127.41,0,Actual Sale
2025-02-10T00:00:00.000Z,Heavily Played,$175.53,1,Actual Sale
2025-02-11T21:57:58.019Z,Near Mint,$429.02,0,Interpolated
2025-02-11T21:57:58.019Z,Lightly Played,$219.32,0,Interpolated
